MTS,OPEN,CLOSE,HIGH,LOW,VOLUME
2017-11-13 07:15:00,6238.1,6166.9,6245.9,6134.5,870.39550893
2017-11-13 07:00:00,6268.9,6236.2,6293.0,6193.2,1341.43616644
2017-11-13 06:45:00,6282.2,6269.2,6288.0,6202.2,832.99816342
2017-11-13 06:30:00,6216.9,6282.1,6287.9,6213.2,930.55473621
2017-11-13 06:15:00,6283.8,6217.0,6284.0,6178.7,869.63425914
2017-11-13 06:00:00,6209.6,6283.8,6284.0,6207.7,1004.45789608
2017-11-13 05:45:00,6159.9,6209.1,6237.0,6158.0,918.04232648
2017-11-13 05:30:00,6194.7,6160.0,6279.0,6135.0,1863.15702476
2017-11-13 05:15:00,6075.9,6210.6,6250.0,6070.6,3993.75168852
2017-11-13 05:00:00,6044.6,6086.2,6100.0,5975.5,1777.29499499
2017-11-13 04:45:00,5962.9,6043.3,6057.2,5962.9,1766.77135363
2017-11-13 04:30:00,6037.9,5963.8,6040.0,5955.4,811.30344668
2017-11-13 04:15:00,5972.8,6037.9,6038.8,5954.0,1301.97327114
2017-11-13 04:00:00,5962.6,5970.9,5989.7,5931.1,263.81778319
2017-11-13 03:45:00,5911.1,5962.5,5967.0,5910.0,282.27862417
2017-11-13 03:30:00,5995.0,5911.1,6000.0,5876.4,818.89371151
2017-11-13 03:15:00,6050.0,5995.0,6052.5,5957.3,1621.0718279
2017-11-13 03:00:00,5897.5,6050.0,6053.5,5897.0,1457.4349517
2017-11-13 02:45:00,5938.2,5898.7,5949.9,5880.2,962.9845752
2017-11-13 02:30:00,5870.7,5938.3,5940.6,5869.0,741.24548226
2017-11-13 02:15:00,5822.9,5882.5,5890.0,5815.0,299.14391526
2017-11-13 02:00:00,5845.2,5823.1,5870.0,5801.0,453.10736981
2017-11-13 01:45:00,5810.5,5844.7,5844.7,5780.0,743.69046276
2017-11-13 01:30:00,5853.0,5811.7,5881.1,5810.0,552.37831891
2017-11-13 01:15:00,5921.2,5857.4,5921.3,5816.5,937.70787079
2017-11-13 01:00:00,5983.7,5922.4,5984.7,5885.9,1045.94986073
2017-11-13 00:45:00,5918.3,5983.9,6012.1,5895.0,1019.51354051
2017-11-13 00:30:00,5850.4,5915.3,5950.0,5844.3,667.36730535
2017-11-13 00:15:00,5923.5,5844.4,5934.7,5820.7,928.06313836
2017-11-13 00:00:00,5810.0,5925.2,5955.5,5786.4,1662.28306005
2017-11-12 23:45:00,5832.0,5810.7,5874.5,5756.1,1457.18240535
2017-11-12 23:30:00,5657.6,5838.7,5888.0,5589.4,2552.8640002
2017-11-12 23:15:00,5688.5,5657.6,5695.6,5550.7,2214.13336086
2017-11-12 23:00:00,5644.0,5688.7,5720.1,5644.0,1116.92523621
2017-11-12 22:45:00,5681.1,5645.0,5694.6,5644.0,1846.22841062
2017-11-12 22:30:00,5795.9,5689.2,5795.9,5666.9,1758.53039102
2017-11-12 22:15:00,5740.0,5789.0,5802.5,5730.0,1507.12029478
2017-11-12 22:00:00,5880.3,5740.0,5880.3,5739.5,2219.81351058
2017-11-12 21:45:00,5883.6,5874.7,5898.4,5850.1,738.27378716
2017-11-12 21:30:00,5813.5,5889.8,5919.8,5813.0,1212.72303947
2017-11-12 21:15:00,5846.9,5814.9,5862.6,5800.1,1238.39165771
2017-11-12 21:00:00,5928.1,5846.9,5950.0,5822.0,2359.53887269
2017-11-12 20:45:00,6040.2,5928.1,6046.2,5902.0,1445.79600667
2017-11-12 20:30:00,6043.1,6041.9,6070.0,6011.4,443.15033174
2017-11-12 20:15:00,6041.1,6043.2,6049.4,6000.0,589.88781295
2017-11-12 20:00:00,6052.9,6040.7,6095.1,6020.0,635.65851523
2017-11-12 19:45:00,6015.6,6051.9,6053.2,5977.1,952.81146473
2017-11-12 19:30:00,6100.9,6011.3,6101.0,5941.0,2818.03152302
2017-11-12 19:15:00,6151.0,6100.1,6152.7,6100.1,571.54657172
2017-11-12 19:00:00,6136.2,6151.0,6160.0,6127.6,654.09139909
2017-11-12 18:45:00,6111.1,6135.9,6197.0,6099.0,2120.57560393
2017-11-12 18:30:00,6091.8,6109.6,6111.6,6079.0,592.1653943
2017-11-12 18:15:00,6076.3,6091.9,6128.0,6070.0,733.99238745
2017-11-12 18:00:00,6062.6,6073.1,6090.2,6043.0,794.46263528
2017-11-12 17:45:00,6105.9,6057.0,6110.0,6037.1,778.57323813
2017-11-12 17:30:00,6131.1,6102.7,6139.0,6075.2,778.20510638
2017-11-12 17:15:00,6100.0,6122.9,6136.37793873,6065.0,1151.59390056
2017-11-12 17:00:00,6094.9,6099.9,6128.7,6075.0,950.12131849
2017-11-12 16:45:00,6132.7,6094.9,6158.0,6065.9,825.4483994
2017-11-12 16:30:00,6183.8,6132.4,6186.1,6116.0,811.84510322
2017-11-12 16:15:00,6160.2,6182.0,6190.2,6101.1,1072.32344419
2017-11-12 16:00:00,6189.0,6159.9,6220.0,6140.0,1189.2067462
2017-11-12 15:45:00,6295.3,6188.8,6299.1,6156.0,1199.47956221
2017-11-12 15:30:00,6146.3,6295.2,6300.0,6142.8,1719.3494403
2017-11-12 15:15:00,6170.3,6146.4,6178.4,6114.2,865.70186409
2017-11-12 15:00:00,6053.7,6173.3,6180.0,6049.8,1243.74752733
2017-11-12 14:45:00,6126.7,6050.0,6134.6,6033.1,1188.57922213
2017-11-12 14:30:00,6110.1,6126.1,6177.7,6107.0,894.40419988
2017-11-12 14:15:00,6125.4,6110.6,6180.0,6101.9,1029.47100878
2017-11-12 14:00:00,6139.1,6121.4,6199.0,6092.3,1353.60622884
2017-11-12 13:45:00,6020.0,6136.72758989,6175.0,6015.0,1405.18017873
2017-11-12 13:30:00,6003.0,6020.0,6147.0,6001.0,1519.10502227
2017-11-12 13:15:00,5993.0,6004.2,6065.2,5921.0,2169.07592154
2017-11-12 13:00:00,6134.9,5997.7,6170.0,5986.0,2628.7909358
2017-11-12 12:45:00,6180.0,6134.9,6230.1,6130.5,1519.69159169
2017-11-12 12:30:00,6291.6,6179.9,6304.9,6151.6,1495.46379775
2017-11-12 12:15:00,6227.2,6291.6,6315.0,6205.0,1115.14149887
2017-11-12 12:00:00,6325.5,6227.2,6337.9,6180.0,1670.73869619
2017-11-12 11:45:00,6290.7,6325.5,6344.8,6251.5,1123.80960857
2017-11-12 11:30:00,6417.0,6290.6,6420.0,6264.0,1718.21231291
2017-11-12 11:15:00,6413.7,6411.3,6469.6,6309.1,2450.62749122
2017-11-12 11:00:00,6324.7,6421.6,6421.6,6281.0,2231.85545455
2017-11-12 10:45:00,6238.9,6322.0,6369.94491668,6232.8,1946.54962685
2017-11-12 10:30:00,6207.6,6239.2,6249.9,6166.1,1224.43743354
2017-11-12 10:15:00,6182.2,6208.0,6238.9,6138.1,1208.70330383
2017-11-12 10:00:00,6175.0,6175.2,6230.0,6078.5,1616.11334257
2017-11-12 09:45:00,6072.9,6175.0,6249.9,6072.9,2027.89106656
2017-11-12 09:30:00,6038.0,6075.4,6121.3,5932.0,1803.96461071
2017-11-12 09:15:00,6003.3,6038.0,6047.6,5886.7,2896.89473354
2017-11-12 09:00:00,6120.0,6003.3,6122.9,6000.0,1482.04879152
2017-11-12 08:45:00,6152.7,6109.5,6152.7,6013.0,2091.93415128
2017-11-12 08:30:00,6259.0,6142.1,6311.3,6107.3,2076.29006769
2017-11-12 08:15:00,6259.3,6259.0,6396.0,6180.1,4137.31377581
2017-11-12 08:00:00,6124.9,6250.1,6270.0,6086.0,3315.95798282
2017-11-12 07:45:00,5949.9,6124.8,6207.0,5949.9,7261.87204179
2017-11-12 07:30:00,6050.5,5946.7,6057.3,5869.4,2848.48307046
2017-11-12 07:15:00,5895.0,6050.8,6168.7,5835.5,7650.72236049
2017-11-12 07:00:00,5645.4,5881.7,5999.0,5638.0,7628.05401808
2017-11-12 06:45:00,5650.1,5645.1,5660.4,5400.2,5720.73504406
2017-11-12 06:30:00,5705.6,5650.1,5762.0,5588.0,4520.18713492
2017-11-12 06:15:00,5611.7,5705.6,5736.7,5611.6,1858.53723512
2017-11-12 06:00:00,5796.2,5611.7,5804.6,5601.0,2310.16088618
2017-11-12 05:45:00,5709.8,5797.0,5840.0,5652.0,2638.83093738
2017-11-12 05:30:00,5821.7,5705.5,5821.7,5652.0,3648.39569666
2017-11-12 05:15:00,5884.7,5821.7,5888.5,5730.1,4345.34161182
2017-11-12 05:00:00,5961.2,5884.8,5982.2,5860.0,2964.59085676
2017-11-12 04:45:00,6075.5,5960.0,6080.0,5955.0,3547.92645799
2017-11-12 04:30:00,6061.3,6075.6,6129.8,6050.0,811.51769423
2017-11-12 04:15:00,6091.3,6061.2,6091.4,6025.0,730.63702768
2017-11-12 04:00:00,6052.5,6088.7,6154.5,6050.3,1463.70805172
2017-11-12 03:45:00,6135.9,6052.3,6145.7,6050.0,928.53812943
2017-11-12 03:30:00,6076.0,6135.7,6146.4,6030.0,2554.86858043
2017-11-12 03:15:00,6146.0,6076.0,6151.0,6075.0,2732.26204846
2017-11-12 03:00:00,6140.7,6146.0,6166.1,6135.5,1039.34899443
2017-11-12 02:45:00,6217.3,6140.7,6217.8,6140.7,625.56477186
2017-11-12 02:30:00,6161.8,6211.5,6291.5,6150.1,1092.86590722
2017-11-12 02:15:00,6140.0,6167.1,6185.5,6125.0,1243.01826929
2017-11-12 02:00:00,6154.4,6145.0,6179.9,6134.5,1036.09560593
2017-11-12 01:45:00,6224.1,6153.7,6224.1,6153.0,1235.22907238
2017-11-12 01:30:00,6229.9,6224.1,6264.8,6224.0,437.19369126
2017-11-12 01:15:00,6190.5,6230.0,6280.5,6190.5,927.18551573
2017-11-12 01:00:00,6190.6,6195.7,6213.0,6177.9,504.54786636
2017-11-12 00:45:00,6227.6,6190.6,6229.9,6181.0,676.08336945
2017-11-12 00:30:00,6260.8,6225.3,6265.6,6223.5,406.3739757
2017-11-12 00:15:00,6284.9,6255.9,6309.5,6255.9,343.24434618
2017-11-12 00:00:00,6299.0,6284.9,6299.8,6235.8,479.00847071
2017-11-11 23:45:00,6300.2,6302.7,6325.8,6299.1,244.05442109
2017-11-11 23:30:00,6280.4,6300.1,6337.4,6280.1,420.48484865
2017-11-11 23:15:00,6268.4,6280.4,6332.3,6259.0,658.49271813
2017-11-11 23:00:00,6282.0,6265.2,6307.6,6230.6,1107.26231829
2017-11-11 22:45:00,6319.4,6282.1,6360.0,6276.8,909.00926166
2017-11-11 22:30:00,6397.0,6318.9,6429.3,6318.9,1085.85053598
2017-11-11 22:15:00,6397.2,6397.0,6409.2,6386.0,397.31427522
2017-11-11 22:00:00,6465.1,6397.1,6465.1,6386.0,554.86728828
2017-11-11 21:45:00,6480.1,6465.0,6480.2,6440.7,364.07583268
2017-11-11 21:30:00,6406.4,6480.1,6489.9,6390.2,653.83844321
2017-11-11 21:15:00,6383.0,6406.3,6417.0,6360.0,801.28353308
2017-11-11 21:00:00,6426.3,6383.7,6453.6,6351.0,1512.2105801
2017-11-11 20:45:00,6277.5,6426.3,6430.0,6272.0,1833.13910889
2017-11-11 20:30:00,6274.2,6277.5,6296.5,6260.5,502.48284613
2017-11-11 20:15:00,6286.1,6274.2,6304.5,6252.0,551.01284678
2017-11-11 20:00:00,6336.7,6286.1,6336.7,6286.0,714.42039554
2017-11-11 19:45:00,6309.9,6336.7,6356.2,6269.7,1143.67426871
2017-11-11 19:30:00,6360.1,6309.8,6370.0,6309.6,850.93884044
2017-11-11 19:15:00,6319.4,6360.5,6370.3,6295.7,1164.96923464
2017-11-11 19:00:00,6199.8,6312.9,6386.0,6163.2,2554.46951565
2017-11-11 18:45:00,6188.8,6200.0,6240.0,6187.7,1163.12517604
2017-11-11 18:30:00,6281.4,6189.5,6291.5,6186.0,1508.88136564
2017-11-11 18:15:00,6323.1,6281.4,6357.7,6258.3,1208.15232183
2017-11-11 18:00:00,6330.0,6323.2,6336.3,6310.1,350.82722133
2017-11-11 17:45:00,6321.0,6330.0,6353.7,6313.0,492.62655876
2017-11-11 17:30:00,6330.8,6321.3,6347.1,6298.0,778.56701372
2017-11-11 17:15:00,6363.0,6330.8,6368.6,6330.5,664.03080595
2017-11-11 17:00:00,6364.0,6363.7,6372.6,6319.4,717.68863986
2017-11-11 16:45:00,6422.9,6364.0,6469.0,6363.9,867.93859111
2017-11-11 16:30:00,6390.6,6422.9,6429.0,6380.0,431.34585848
2017-11-11 16:15:00,6390.6,6391.1,6445.0,6350.0,1240.94960846
2017-11-11 16:00:00,6305.6,6390.6,6400.8,6281.6,886.56769117
2017-11-11 15:45:00,6304.6,6305.6,6319.9,6270.1,1209.84077642
2017-11-11 15:30:00,6380.0,6304.5,6386.5,6303.0,583.09342372
2017-11-11 15:15:00,6320.9,6383.6,6385.2,6315.0,908.24876234
2017-11-11 15:00:00,6383.3,6323.5,6383.7,6301.0,965.69415069
2017-11-11 14:45:00,6414.7,6383.7,6433.7,6368.5,680.52742872
2017-11-11 14:30:00,6389.2,6411.5,6450.0,6381.9,779.13155897
2017-11-11 14:15:00,6451.8,6386.9,6474.72371567,6355.2,1203.48745801
2017-11-11 14:00:00,6420.2,6458.1,6515.0,6420.1,1124.65661034
2017-11-11 13:45:00,6382.4,6420.1,6510.0,6360.8,1688.69908765
2017-11-11 13:30:00,6267.9,6387.0,6415.0,6250.0,1942.85666142
2017-11-11 13:15:00,6280.0,6267.7,6312.0,6230.0,1859.95136074
2017-11-11 13:00:00,6338.0,6280.0,6341.5,6255.0,1567.73707691
2017-11-11 12:45:00,6331.7,6338.0,6389.2,6312.9,1026.96716211
2017-11-11 12:30:00,6420.9,6331.8,6430.0,6327.1,1289.02607678
2017-11-11 12:15:00,6333.8,6420.9,6420.9,6258.0,2074.10558267
2017-11-11 12:00:00,6434.0,6333.1,6434.1,6290.0,3640.33122943
2017-11-11 11:45:00,6506.1,6434.1,6524.6,6434.0,1358.65926834
2017-11-11 11:30:00,6500.3,6506.0,6550.1,6495.0,509.92404066
2017-11-11 11:15:00,6516.7,6500.0,6544.0,6480.0,1154.80707128
2017-11-11 11:00:00,6505.0,6516.8,6559.0,6505.0,550.67701722
2017-11-11 10:45:00,6601.0,6505.0,6601.0,6501.0,1079.4525537
2017-11-11 10:30:00,6632.0,6600.9,6640.9,6596.0,431.03304259
2017-11-11 10:15:00,6658.3,6631.0,6680.2,6631.0,308.03387008
2017-11-11 10:00:00,6642.8,6658.2,6679.9,6640.3,172.33618628
2017-11-11 09:45:00,6675.0,6642.9,6690.0,6642.5,236.1381862
2017-11-11 09:30:00,6662.9,6675.0,6707.5,6660.0,304.49958302
2017-11-11 09:15:00,6637.5,6662.9,6666.4,6630.1,363.54830463
2017-11-11 09:00:00,6708.1,6637.7,6713.0,6636.5,307.83142095
2017-11-11 08:45:00,6679.0,6708.4,6725.0,6677.0,650.8144736
2017-11-11 08:30:00,6653.3,6679.0,6695.0,6653.1,260.75816523
2017-11-11 08:15:00,6663.0,6653.6,6663.8,6645.2,99.13501222
2017-11-11 08:00:00,6593.1,6663.1,6666.6,6593.1,276.92390656
2017-11-11 07:45:00,6586.1,6593.1,6628.7,6582.2,443.94090353
2017-11-11 07:30:00,6602.2,6586.1,6621.4,6517.3,1043.09744852
2017-11-11 07:15:00,6663.7,6603.7,6666.0,6600.0,474.75266913
2017-11-11 07:00:00,6679.9,6666.0,6680.0,6644.4,182.98004299
2017-11-11 06:45:00,6671.0,6678.9,6681.6,6652.3,90.04356459
2017-11-11 06:30:00,6640.1,6671.0,6677.0,6638.2,103.01714653
2017-11-11 06:15:00,6677.2,6640.0,6681.6,6640.0,209.40690802
2017-11-11 06:00:00,6630.0,6677.2,6679.9,6630.0,252.49926397
2017-11-11 05:45:00,6656.0,6629.9,6665.7,6610.5,302.25402518
2017-11-11 05:30:00,6649.9,6656.0,6668.3,6635.8,426.91578076
2017-11-11 05:15:00,6727.6,6633.2,6740.0,6632.2,695.60363166
2017-11-11 05:00:00,6757.3,6725.6,6757.3,6703.9,349.8051827
2017-11-11 04:45:00,6748.3,6757.3,6760.0,6742.4,176.99587847
2017-11-11 04:30:00,6745.0,6746.8,6750.1,6720.3,195.42622016
2017-11-11 04:15:00,6701.7,6745.6,6745.6,6701.6,376.42248911
2017-11-11 04:00:00,6733.6,6701.7,6733.6,6700.0,239.90577297
2017-11-11 03:45:00,6732.1,6733.5,6742.5,6716.1,228.61930817
2017-11-11 03:30:00,6685.1,6732.9,6741.2,6680.1,445.22106964
2017-11-11 03:15:00,6710.9,6685.2,6711.0,6683.1,388.88284938
2017-11-11 03:00:00,6738.0,6710.0,6744.6,6704.6,319.53838594
2017-11-11 02:45:00,6743.9,6738.0,6750.0,6728.1,180.4952148
2017-11-11 02:30:00,6707.3,6743.9,6744.5,6691.2,335.04942993
2017-11-11 02:15:00,6768.8,6707.3,6769.9,6671.5,650.85179531
2017-11-11 02:00:00,6786.7,6768.8,6787.0,6720.0,641.10753776
2017-11-11 01:45:00,6763.8,6783.0,6789.0,6743.5,921.01949056
2017-11-11 01:30:00,6687.9,6764.0,6764.0,6687.9,645.20570533
2017-11-11 01:15:00,6705.3,6687.9,6712.0,6672.6,323.04912562
2017-11-11 01:00:00,6717.0,6697.8,6755.0,6697.0,858.97838129
2017-11-11 00:45:00,6610.8,6713.8,6717.0,6607.0,842.24911595
2017-11-11 00:30:00,6562.8,6611.1,6627.3,6562.7,475.33926784
2017-11-11 00:15:00,6645.2,6564.4,6648.1,6558.0,471.2980987
2017-11-11 00:00:00,6545.0,6640.4,6660.2,6523.2,607.83577048
2017-11-10 23:45:00,6563.6,6541.2,6577.8,6524.9,577.13099675
2017-11-10 23:30:00,6626.9,6563.5,6629.9,6557.0,596.35742444
2017-11-10 23:15:00,6562.8,6627.2,6627.2,6557.1,567.33291729
2017-11-10 23:00:00,6690.0,6562.7,6690.0,6553.0,795.39191128
2017-11-10 22:45:00,6658.3,6690.3,6699.0,6633.0,644.10630562
2017-11-10 22:30:00,6714.2,6658.3,6718.8,6628.8,885.06485761
2017-11-10 22:15:00,6648.5,6714.3,6715.0,6644.9,1294.7229434
2017-11-10 22:00:00,6559.1,6648.4,6670.0,6555.0,1262.86624963
2017-11-10 21:45:00,6575.0,6559.0,6579.9,6520.4,813.22081358
2017-11-10 21:30:00,6564.2,6576.1,6624.0,6551.0,1203.28411418
2017-11-10 21:15:00,6518.4,6564.1,6589.9,6490.1,881.18643994
2017-11-10 21:00:00,6430.3,6516.0,6545.0,6430.1,1665.48629229
2017-11-10 20:45:00,6428.5,6433.5,6476.0,6405.0,1837.18892326
2017-11-10 20:30:00,6498.7,6429.6,6511.2,6420.5,1602.82228096
2017-11-10 20:15:00,6506.4,6495.9,6526.9,6470.0,1151.42772603
2017-11-10 20:00:00,6562.1,6506.4,6562.1,6506.4,731.06696406
2017-11-10 19:45:00,6500.0,6563.1,6599.0,6487.5,1132.11108065
2017-11-10 19:30:00,6583.9,6499.9,6590.0,6498.9,1071.92214451
2017-11-10 19:15:00,6596.5,6583.9,6600.0,6551.1,1238.74539554
2017-11-10 19:00:00,6459.7,6596.5,6596.6,6450.5,2939.47369869
2017-11-10 18:45:00,6530.7844524,6457.5,6563.1,6457.4,1984.29972874
2017-11-10 18:30:00,6512.2,6530.7844524,6581.8,6510.5,1523.60486015
2017-11-10 18:15:00,6567.4,6512.2,6617.7,6512.2,1838.94699376
2017-11-10 18:00:00,6716.0,6566.0,6716.1,6555.2,2418.94419509
2017-11-10 17:45:00,6735.0,6716.0,6752.5,6680.0,583.32864044
2017-11-10 17:30:00,6699.1,6735.0,6758.9,6684.0,716.73335502
2017-11-10 17:15:00,6730.9,6699.2,6734.6,6675.0,947.88678881
2017-11-10 17:00:00,6843.8,6731.0,6843.8,6624.0,3373.05280641
2017-11-10 16:45:00,6861.2,6843.8,6896.3,6836.6,555.22833041
2017-11-10 16:30:00,6867.0,6861.1,6899.0,6861.0,662.49768841
2017-11-10 16:15:00,6863.6,6867.0,6898.0,6859.2,1188.38010908
2017-11-10 16:00:00,6815.0,6863.7,6867.0,6814.9,1093.77243751
2017-11-10 15:45:00,6797.6,6814.9,6815.0,6785.0,685.59639203
2017-11-10 15:30:00,6762.7,6796.1,6811.5,6754.5,742.08014715
2017-11-10 15:15:00,6757.0,6762.7,6794.9,6750.0,548.08536211
2017-11-10 15:00:00,6715.1,6761.0,6776.4,6713.0,702.66610282
2017-11-10 14:45:00,6749.4,6719.0,6762.0,6713.4,623.29673059
2017-11-10 14:30:00,6786.1,6749.5,6820.0,6730.0,1143.92382035
2017-11-10 14:15:00,6768.8,6789.9,6800.0,6763.8,587.9878831
2017-11-10 14:00:00,6806.2,6768.8,6816.0,6750.2,554.77558877
2017-11-10 13:45:00,6716.0,6806.1,6816.0,6716.0,887.67327342
2017-11-10 13:30:00,6694.0,6717.2,6765.5,6691.1,888.37556847
2017-11-10 13:15:00,6819.2,6694.9,6829.9,6691.2,1224.2812537
2017-11-10 13:00:00,6729.0,6819.3,6819.3,6674.6,2475.78693314
2017-11-10 12:45:00,6823.3,6730.0,6827.0,6671.0,4920.6773156
2017-11-10 12:30:00,6866.7,6823.3,6875.8,6814.2,750.42577649
2017-11-10 12:15:00,6867.1,6875.0,6886.7,6830.1,799.59909887
2017-11-10 12:00:00,6842.0,6867.1,6921.0,6779.9,3032.40748567
2017-11-10 11:45:00,6861.1,6842.0,6938.0,6827.2,1899.04139364
2017-11-10 11:30:00,6855.6,6861.1,6887.0,6796.0,3497.57334295
2017-11-10 11:15:00,7035.6,6861.8,7035.6,6850.1,4025.16292873
2017-11-10 11:00:00,7081.0,7035.6,7081.5,7035.6,1069.09646257
2017-11-10 10:45:00,7069.0,7082.2,7085.0,7066.0,332.23622136
2017-11-10 10:30:00,7086.6,7068.9,7095.1,7060.0,355.01376613
2017-11-10 10:15:00,7088.1,7086.9,7112.7,7074.0,327.83990581
2017-11-10 10:00:00,7083.9,7087.9,7103.5,7062.7,553.82569174
2017-11-10 09:45:00,7116.0,7083.9,7123.1,7060.0,976.1636653
2017-11-10 09:30:00,7185.4,7113.2,7187.0,7111.0,603.71663436
2017-11-10 09:15:00,7187.8,7185.5,7190.0,7170.0,201.85138511
2017-11-10 09:00:00,7170.0,7187.5,7202.6,7169.9,424.13965459
2017-11-10 08:45:00,7169.2,7169.9,7171.0,7155.7,201.72256771
2017-11-10 08:30:00,7177.1,7166.9,7179.3,7157.2,149.29777643
2017-11-10 08:15:00,7149.7,7177.2,7183.9,7149.6,178.14482636
2017-11-10 08:00:00,7134.0,7149.6,7166.2,7132.1,262.4804737
2017-11-10 07:45:00,7161.1,7134.8,7162.0,7130.6,389.98261199
2017-11-10 07:30:00,7156.9,7160.0,7170.0,7156.1,238.51187789
